text,target,gt_stance,target_short,votes_FAVOR,votes_AGAINST,votes_NONE,n_votes,vote_share_majority
@Chris_1791 @newsbusters 2 years ago #Hillary never answered whether she used private email #Liberal media passed on reporting,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
"@dnewhauser take that, Marco Rubio. @GOP cannot pander to the Latino vote while pushing policies that hurt the community most.",Hillary Clinton,NONE,Clinton,1.0,0.0,7.0,8.0,0.875
@StateDept @AmbCathyRussell @AdamSmith_USA @HillaryClinton @HillaryforIA @BarackObama The whole #world is supporting you.,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
Lets remember #dickcheney is an unindicted war criminal b4 we start yelling #Benghazi day after day. Will we ever see justice?,Hillary Clinton,NONE,Clinton,3.0,0.0,5.0,8.0,0.625
"Although I certainly have disagreements, after reading about @GovernorOMalley I much rather have him than @HillaryClinton.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Human rights are women's rights and women's rights are human rights. - Hillary Clinton,Hillary Clinton,FAVOR,Clinton,5.0,1.0,2.0,8.0,0.625
"Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Bill Clinton just wants to be the first dude to be President and bang one.,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
@HuffPostPol If @HillaryClinton can do half of what he did then she would be doing is a favor,Hillary Clinton,FAVOR,Clinton,6.0,0.0,1.0,7.0,0.8571428571428571
"I've made my decision, to the shock of no one probably, who I'm supporting",Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
"Didn't realize Bob Dole was mentioned in Tupac's ""How do u want it"" #YesterdaysLeaders",Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
If I run for office this will be my original logo:          M   #libertynothillary  #HillNo #tcot #UniteBlue,Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
I will be there when your little tree has run out of smell. #ThatChampion,Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
crazy to think next up for the Oval Office is either going to be Hillary or a Republican,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@NACLA @BrasilWire SOS OBAMA Who?? @BarackObama ?? :-))))  Are you joking? #StopDilma #StopLula #StopForodeSaoPaulo,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
@CheekyGent @ChuckCJohnson Hey Hillary is on her to way to buy votes too! #HillarySoOld,Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
"RT @NicolaSturgeon: ""It's official: Hillary's running for president,"" says her campaign chief. Excellent!",Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
"Only in a SEXIST AS FUK world would we question the ""qualifications"" of a former SECRETARY OF STATE.",Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
@ChrisChristie couldn't run his way out of a paper bag let alone beat #HillaryClinton. Go home Chris u r drunk. #ChrisChristie,Hillary Clinton,FAVOR,Clinton,6.0,1.0,1.0,8.0,0.75
"@ReformedBroker ""to da honies gittin money playing #bleep words like dummies"" #POPPA",Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
Forgive #CherylRios of her stupid comments about women being president. She will blame it on that time of the month anyways.,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
Low key it would be interesting to have a female president.,Hillary Clinton,FAVOR,Clinton,5.0,0.0,3.0,8.0,0.625
"@seanhannity we lost 4,000 of our Military boys when your President pulled out of Iraq.  #LiberalConsequences",Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
.@EthanObama I know - it's just going to be a long year!,Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
"Technically, a president with raging hormones could refer to estrogen, testosterone or anabolic steroids #IBlamePublicSchools",Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
Does Hillary really need to run this country? Could we just make her president of the Bingo club at Shady Pines?  #tcot #p2,Hillary Clinton,AGAINST,Clinton,1.0,89.0,3.0,93.0,0.956989247311828
Lol why do so many people around here hate Hillary?,Hillary Clinton,FAVOR,Clinton,5.0,0.0,3.0,8.0,0.625
"@HillaryClinton is at the top, and has spent her whole career growing government, keeping the deck stacked. #LibertyNotHillary",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"Problem with #libertarian is it's not even a decreed party. A house devided against itself, will not stand. think this news to",Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
@HillaryClinton i am portuguese and i support your campaign! Best luck! The world need a person and a women like you! #USA,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
Hillary Clinton for Ambassador to ISIS.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers",Hillary Clinton,FAVOR,Clinton,6.0,1.0,1.0,8.0,0.75
I'm a woman. Can I be President? @StopHillaryPAC,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
This is not her first time at the rodeo!  @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough,Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
@lajouetreine @KarrattiPaul I'm not a Genitalian,Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet.,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly.,Hillary Clinton,FAVOR,Clinton,7.0,0.0,1.0,8.0,0.875
Do we call Bill Mr President...the first 1st man of Or mr president the 1st man? Lol #imreadyforhillary,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
.@gailtalk @trscoop Of course it was. She'll be handled every step of the way. They can't risk her unscripted.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
I just want my dog to stop eating the trash,Hillary Clinton,NONE,Clinton,0.0,0.0,7.0,7.0,1.0
@thehill @evanperez are you kidding me...leave her to focus on issues...the next prez,Hillary Clinton,FAVOR,Clinton,6.0,1.0,1.0,8.0,0.75
Congratulations @HillaryClinton on entering the 2016 race for President! You have the support of Jews all over the world!,Hillary Clinton,FAVOR,Clinton,94.0,2.0,2.0,98.0,0.9591836734693877
"@HillaryClinton had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED.",Hillary Clinton,FAVOR,Clinton,6.0,0.0,2.0,8.0,0.75
#HillaryClinton has yet to release @ClintonFdn donors... Public deserves disclosure. #Scandals #lies #Clintons,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
I want to go back in time to when men and women couldn't appear in the same yearbook as each other #old school,Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
RT @hale_razor:#HillaryAccomplishments 1 of select few people fired 4 being 2 unethical 2 investigate Watergate,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
How can she live with herself? #Benghazi,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
Hillary needs to go to a Sheetz gas station after 10 pm to see the real America.,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"Yes, do tell US, name one of her accomplishments",Hillary Clinton,AGAINST,Clinton,0.0,6.0,1.0,7.0,0.8571428571428571
"Apparently, putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high.",Hillary Clinton,NONE,Clinton,0.0,0.0,7.0,7.0,1.0
Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself,Hillary Clinton,AGAINST,Clinton,2.0,6.0,0.0,8.0,0.75
"@Bluesaloon Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man",Hillary Clinton,NONE,Clinton,2.0,0.0,6.0,8.0,0.75
Sending u gay bear love from Chicago @HillaryClinton #HillaryMyPresident,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio,Hillary Clinton,AGAINST,Clinton,15.0,76.0,0.0,91.0,0.8351648351648352
@ProBirdRights: I do a stump speech. It on the stump in the park. attendance mandatory.,Hillary Clinton,NONE,Clinton,0.0,0.0,7.0,7.0,1.0
I'd still rather have Aaron Hernandez as President than Hillary.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@JSavoly @tedcruz Here ya go teddy boy..the world is getting HOTTER!! It's called GLOBAL WARMING!!  You're such a PUTZ!!,Hillary Clinton,NONE,Clinton,2.0,0.0,6.0,8.0,0.75
@JusticeWillett at least he has a platform,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
"Because I'm against common core, common crooks and common lies! #NoHillary2016 #StopHillaryClinton2016 #WhyImNotVotingForHillary",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
I would LMAO if some negro Democrat decides to run for President. #HillaryClinton2016 #HillarysBigAnnouncement #HillarysDonors,Hillary Clinton,AGAINST,Clinton,3.0,5.0,0.0,8.0,0.625
"@senna1 @KirillWasHere how many men are getting their dicks sucked daily in congress, etc and no one gives a shit...",Hillary Clinton,NONE,Clinton,2.0,0.0,5.0,7.0,0.7142857142857143
"You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@HillaryClinton Stop raising taxes and let people keep more of their wages! #LibertyNotHillary #StandWithRand,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@theblaze If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice",Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
"3. Fixing America's political system by getting rid of ""unaccountable"" money, and 4. Protecting the country.",Hillary Clinton,NONE,Clinton,1.0,1.0,5.0,7.0,0.7142857142857143
marijuana? marijuaage equality?? coincidence i think nOT!!11!,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
@KoriWasinger @JButtawipo she also voted for the Iraq war and was responsible for gathering @TheDemocrats votes to support it.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Ding Dong ____ _____ __ ____,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
RT @MaxTollensJr: One-percenter lied about being #DeadBroke No more lies. NO to,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@SLessard 100% agree. We need a woman like Hillary that can help this country get nursed back together!,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
Much like you good people I forgot about my #livetweetingbladerunner a couple weeks ago #callback #potroast #cartography #blue,Hillary Clinton,NONE,Clinton,1.0,0.0,7.0,8.0,0.875
@RandPaul @HillaryClinton you could never dream to be as intelligent as she is,Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
"If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants.",Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"#WhyImNotVotingForHillary she calls education a ""non-family enterprise"" #ImCommitted2DefeatHillary Are you? #ncpol @GOP",Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
"@bristola48 @AlciniaH @Mahogany1992 @stphil @MzDivah67 @Progress4Ohio @graceslick77 @AuntLulie @deejayedee He cool, but NO",Hillary Clinton,NONE,Clinton,1.0,0.0,7.0,8.0,0.875
@Jeff_Nichols_82 @HillaryforIA #freedom_justice_equality_education for innovation and development to make #happy_life in Utopia,Hillary Clinton,FAVOR,Clinton,55.0,20.0,12.0,87.0,0.632183908045977
@WhiteHouse @BarackObama @HillaryforIA @BarackObama The whole #world is supporting you.,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
@HillaryClinton Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime.,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@HillaryClinton The deceit hand? Thats a hand you know well. Right?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@AlyssSmithh There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
@HillaryClinton will pick @SenWarren for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren,Hillary Clinton,FAVOR,Clinton,5.0,0.0,3.0,8.0,0.625
I'm going to apply for the Intern job,Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
@TX_1 @politicalmath Then you know how slippery snakes slither over shards of glass!,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@46drhouse - Be interesting to see how Hillary defends same when questioned.  She will eventually have to answer questions.,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
.@HillaryClinton What's the ambient temperature in #Hell today? Use that as a guide!,Hillary Clinton,AGAINST,Clinton,1.0,5.0,1.0,7.0,0.7142857142857143
"Gov. Chafee, why are you trying to make fetch happen. It's not going to happen.",Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
#everydaysexism Only > @ATikSalt < may say what sexism is. The rest of y'all shut up.,Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
"@tjhansen @owillis serious, if trump runs you'll get a trump tattoo? Calling the Donald!!",Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
"Everything abt @HillaryClinton is BOGUS. Her issues, her history, her #Iowa trip, her #Twitter followers, her campaigning",Hillary Clinton,AGAINST,Clinton,2.0,91.0,0.0,93.0,0.978494623655914
#hillaryclinton is a champion of data removal.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@FoundersGirl @Artist_Angie I want the first female to be competent.,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
"Saudi Arabia imprisons & flogs rape victims. ""Women's champion"" @HillaryClinton has accepted MILLIONS $$$ from Saudi govt #tcot",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
How much was Monica getting paid when Bill's burrito squirted sauce all over her pretty blue dress? @MauraReynolds @politico,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
Go watch America: Imagine A World Without Her. It'll make you realize how lucky we are to live in the best country on Earth,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
I suspect Hillary's Scooby Doo tour is being used as a distraction from ServerGate et al.  #NoObamaThirdTerm,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Breaking News: #Hillary trades campaign bus for a broomstick.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@SoCaliMilitia1 @CzarofFreedom  That God for global warming melting icebergs, never gets prosecuted for her crimes #Liberals",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Nothing says ""I'm Every Woman"" like 10 Democrat staffers in a machine shop in #Iowa right @HillaryClinton? #NotReadyForHillary",Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
"I'd love for some reporter to ask, ""Sec Clinton, will u b returning the White House china, if elected? Or did u already hock it?",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
Very simple: the Clinton's are corrupt.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
.@CaptYonah @thehill Fine; unethical or illegal quid pro quo uranium deal works for me.,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@ConservatveGurl those of us that also have a brain will be voting against Hillary...,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@LifeNewsHQ tolerance at its best! Do as I say not as I do,Hillary Clinton,NONE,Clinton,1.0,1.0,5.0,7.0,0.7142857142857143
"@Chris_1791 @TruthRevolt That doesn't leave much to talk about, then, does it?",Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
I'm thinking #Hillary throws #Chelsea under the bus to end #Foundation firestorm.  #ClintonCash #TheGreaterGood #election2016,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@FoxNews #HappeningNow optics problem? No the real Hillary Clinton has stood up #ClintonCash #IaVotes,Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
@HillaryClinton You can run but you ca't hide. #ClintonFoundationscandal #ClintonCash #emailgate,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
"In case of Emergency, Push THIS BUTTON to scrub server.....",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
Great to see my mentor @RepSusanDavis at #DCinSD. And she's right we have the most qualified candidate ever running for POTUS.,Hillary Clinton,FAVOR,Clinton,7.0,0.0,1.0,8.0,0.875
@BarackObama #Love_peace and peaceful coexistence of all no to violence and #terrorism,Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
@readyforHRC @HillaryClinton  Support encourage #HillaryClinton president #UnitedStates world is success of women in  world,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
I bet Leslie Knope would be so happy about,Hillary Clinton,FAVOR,Clinton,5.0,0.0,3.0,8.0,0.625
"Also the $400,000 ""speaking fees"" #Hillary took from Goldman Sachs for two ""speeches."" @Joan_Vennochi",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@readyforHRC   Support encourage #HillaryClinton president #UnitedStates world is success of women in  world,Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
@NatureGuy101 @MaryMorientes   Support encourage #HillaryClinton president #UnitedStates world is success of women in  world,Hillary Clinton,FAVOR,Clinton,8.0,0.0,0.0,8.0,1.0
@rebeccalipson  #freedom_justice_equality_education for innovation and development to make #happy_life i Utopia,Hillary Clinton,NONE,Clinton,2.0,0.0,6.0,8.0,0.75
Before leaving my dad's I took the liberty in framing and put up the pictures he has meeting Hillary and Bill Clinton in '92,Hillary Clinton,FAVOR,Clinton,5.0,0.0,2.0,7.0,0.7142857142857143
#HillarysAccomplishments Being a total clusterfuck at anything she does. #ReadyForHillary #UniteBlue #TopProg #TPOT #LibCrib,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
RT .@ChuckNellis  .@HillaryClinton name change; it's no longer HRC it's now Hillary Uranium #Benghazi Clinton. Take note.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,0.0,7.0,1.0
Hillary is on her way to #Baltimore to be their champion. #BaltimoreRiots,Hillary Clinton,FAVOR,Clinton,5.0,1.0,2.0,8.0,0.625
"take faith that almost every political entity around you, whether dissident or not, serves no good purpose #Dempublicans",Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
