status_id,text,gt_uncivil
1513,Todays vote provided the only alternative to President Obamas and the liberal Senates irresponsible tax and spend plans,0
1151,"RT @AFSCME: Public service workers need the strength that comes from joining together in unions to resist attacks from billionaires, wealth",0
1022,Neoconservatives in the DC foreign policy blob spent over a decade laying the foundation for the 2003 invasion of Iraq. Tearing up the Iran Deal is the first step in doing the same to Iran. #BernieTownHall,0
82,"While I appreciate that Scott Pruitt is now being honest about his disdain for science, is it too much to ask for an @EPA administrator who uses the best available evidence to make informed judgements to safeguard our environment and health? #BootPruitt https://t.co/opG0aBViHJ",1
1231,RT @MarkRuffalo: Thank you @SenJackReed for supporting @RepRoKhannas &amp; @Malinowskis amendments to end US military participation &amp; weapon,0
1431,"The president believes in tough diplomacy, but has now surrounded himself with people who dont. Sec. Mattis himself said Iran was in compliance with the JCPOA. We need to get back to the negotiating table and rejoin the JCPOA. https://t.co/TmTDBMtiFw",0
1441,"The student debt crisis isnt just deeply unfair, its also bad economic policy that is preventing an entire generation of Americans from realizing their dreams. We must eliminate student debt and make college tuition-free.
https://t.co/1na5mQD61A",0
2541,There is no emergency justifying selling the Saudis bombs to kill children in Yemen. Congress passed a war powers resolution to end U.S. involvement and there is bipartisan opposition to the Saudi-led war. Congress must defund any such effort. https://t.co/7eN0Vft0hh,0
2329,RT @MarkRuffalo: Thank you @SenJackReed for supporting @RepRoKhanna?s &amp; @Malinowski?s amendments to end US military participation &amp; weapon?,0
1961,"From @forsythnews:

?Rep. Rob Woodall...voiced concerns with the House Budget Committee choosing not to approve a budget amid in-fighting from factions of the Democratic majority about whether to raise or lower defense and domestic spending.? 

Full story:
https://t.co/4nUIzUXxiQ https://t.co/ckXYiuzAci",0
2399,"RT @RulesReps: FLOOR ALERT: With @RepRobWoodall?s request denied, that makes FIFTEEN TIMES Democrats have blocked humanitarian aid for the?",0
814,"From @forsythnews:

Rep. Rob Woodall...voiced concerns with the House Budget Committee choosing not to approve a budget amid in-fighting from factions of the Democratic majority about whether to raise or lower defense and domestic spending. 

Full story:
https://t.co/4nUIzUXxiQ https://t.co/ckXYiuzAci",0
690,"As @HouseGOP shows no sign of action to prevent #gunviolence, lets remember how much they're paid by the #gunlobby https://t.co/ZW2d5ColSo",0
1084,"Planning a visit to #Chicago? Heres @GQMagazines top 10 coolest recommendations  somehow they forgot #11, my office at 1000 E. 111st Street, Suite 5N.  https://t.co/tp9xI3BQwy",0
2485,The #TrumpShutdown is hurting domestic violence victims across the country. Some shelters are beginning to ration food. https://t.co/RrwGd2P18E,0
961,"Just two men stand in the way of commonsense, lifesaving gun safety measures that are supported by 90+% of Americans. #NRA campaign donations have blinded @realDonaldTrump &amp; @SenateMajLdr to reality. #DoSomething https://t.co/p7WvVXnpzR",0
2168,"Nearly half of all murdered American women are killed by a romantic partner, ex or stalker. A gun is most often the weapon of choice of these abusers. It?s past time to act and save lives by passing #HR8 &amp; my #HR1116. https://t.co/rNoQlpq2ep",0
1857,"As @HouseGOP shows no sign of action to prevent #gunviolence, let?s remember how much they're paid by the #gunlobby https://t.co/ZW2d5ColSo",0
715,"Brenda is living with #lupus. If #TrumpCare passes, she could lose her coverage because of this pre-existing condition. https://t.co/RpHz88WZfm",0
867,"I didn't agree with a number of provisions in last monthâÃÃ´s omnibus bill, but IâÃÃ´m proud that it funded KC-46 tankers for @22ARW. I am committed to continuing our efforts to fund additional KC-46 aircraft and rebuild our military. https://t.co/oYmdjquGYY",0
313,The smugness and condescension of Pelosi and Schumer was inappropriate ... Talk of who won or lost is premature because the fight to secure the border and protect the American people is not over. I am grateful that workers will now be paid. Lets secure the border #SecureOurBorder,1
2493,The decision by @realdonaldtrump to withdraw our troops from Syria has made way for a Turkish offensive on the Syrian Kurds and will do lasting harm. I strongly urge @realdonaldtrump to immediately reverse his decision and support the Kurds https://t.co/D8Y3q0r2Xr,0
813,"From #GiantSequoia to #MojaveTrails, Trump wants to cut CAâs natâl parks &amp; monuments. Protect the #MonumentsForAll.",0
850,"Honored to speak to #Dreamers &amp; advocates outside the Capitol at @UnitedWeDream's vigil. I'm proud to be an original #DreamAct author &amp; to stand up for America's amazing Dreamers during this #TrumpShutdown. GOP, #DoYourJob! #ProtectDreamers and end the Trump Shutdown! https://t.co/wRlK6tDDEK",0
1453,"These are not young people who are threats to our communities or to our nation.  To think that one day, a young man is a child in a facility like Homestead, and the next day he's taken away in handcuffs by ICE?  That's TOTALLY outrageous.",0
1842,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks for all gun buyers. When will @HouseGOP let us act?",0
427,RT @MatthewNussbaum: Trey Gowdy appears far angrier about NYT and WaPo articles than about Russian interference in the election.,1
2532,The Trump administration is trying to repeal automatic citizenship for certain children of service members and government employees serving our nation overseas.,0
2432,"RT @USCCRgov: Our Vice Chair, Patricia Timmons-Goodson, is offering testimony at this important hearing which discusses @USCCRgov?s ?Broken?",0
695,"As of today, both chambers of the U.S. Congress have taken action to hold China accountable and protect American interests. If Chinese aggression continues, the special trade status with America will be threatened.",0
2514,"The President's top-down governing is outdated, unfair &amp; ineffective. I believe in free market economies that grow from the bottom-up #SOTU",0
1669,"#MD #SmallBiz: All of my employees policies were cancelled by health law, this will definitely hurt every one of them http://t.co/vJ5qFZeVO6",0
2392,RT @RepTipton: Today in @SmallBizGOP we discussed how regulations stifle innovation and competition among #smallbiz. Watch here: https://t.?,0
550,".@JohnKasich, I agree with you. Big money in politics *is* terrible. Lets work together to fix it. https://t.co/nC1InqGNVP",0
1705,".@JohnKasich, I agree with you. Big money in politics *is* ?terrible.? Let?s work together to fix it. https://t.co/nC1InqGNVP",0
548,".@JeffDSachs, I agree 100%. @realDonaldTrump is taking our democracy down a dark and dangerous road. https://t.co/k0SADDCWuh",0
1541,"Under President Erdogan, Turkey has spiraled  perilously  into an anti-democratic, authoritarian regime whose actions have repeatedly undermined NATO defenses.",0
475,"Under President Erdogan, Turkey has spiraled ? perilously ? into an anti-democratic, authoritarian regime whose actions have repeatedly undermined NATO defenses.",1
108,@realDonaldTrump So much for his promise that he wouldn?t have time to play golf as president. /4,0
2607,"Tune into Ed Schultz on MSNBC tonight around 7 PM CT, I'll be talking about the GOP's regressive stance on contraception.",0
2135,"Let?s stop pretending that democratic policies are ?radical.? They are needed &amp; popular. It?s radical to propose deep cuts to Medicaid, Medicare, the EPA, Education &amp; more. The #TrumpBudget is radical, policies that lift up working people are not. https://t.co/ZpDqWqVb8w",0
977,"Lets stop pretending that democratic policies are radical. They are needed &amp; popular. Its radical to propose deep cuts to Medicaid, Medicare, the EPA, Education &amp; more. The #TrumpBudget is radical, policies that lift up working people are not. https://t.co/ZpDqWqVb8w",0
728,Climate change is a real and present threat to our future. History will judge this decision harshly. My statement: https://t.co/BXjRVowocH https://t.co/9eKG3duARG,0
2244,Read my letter to the editor in today's Daily Herald on why we need to #EndtheShutdown. https://t.co/9cwLIiMxqV,0
836,"Hard to write a bill that hikes taxes on middle class families &amp; still adds $1 trillion plus to our debt, but seems the Senate GOP has done it.

This bill will saddle future generations with the massive debt in order to cut taxes for big corporation and those at the top. https://t.co/FyYyVqVUjy",0
1463,This doesn't resolve the serious questions about the Trump Admins contact w/ Russia. Need independent investigation https://t.co/kdocoDmfZi,0
2499,"The findings of our intelligence agencies is unanimous: Russia launched a campaign to interfere in our elections. Pres Trump denies this fact, leaving our next elections vulnerable. DOJ should heed our letter urging briefing for Congress on their actions to secure our elections. https://t.co/rV98jPq8Ml",0
1544,"US ITC ruled that China and others are engaging in unfair trade practices targeting US paper
https://t.co/zKwZgex8Xg https://t.co/StiYt4JaMg",0
154,"John McCain dedicated his life to service. The president's comments are appalling. As the late Senator urged us, we should not feed Trump's need for attention and work to better our country instead.
https://t.co/HNg2cgn8EV",0
1811,"92% of those using #SNAP are kids, elderly, disabled, or already working. I opposed the massive cuts proposed today. http://t.co/82gLYsQLoO",0
2366,RT @RepAdamSchiff: Under no circumstances should Rod Rosenstein resign. This would place the Mueller investigation in even greater jeopardy?,0
213,"This is ridiculous, short-sighted, and dangerous. Federal funding should be used to make sure that our students get a quality education. It should buy school supplies and give teachers a raisenot buy guns. Congress should explicitly prevent this. https://t.co/ZDywCfiieo",1
1746,@CNNMoney: Drop in median net worth indicates - recession wiped away 18 yrs of families savings&amp;investments. #doingfine http://t.co/VZRVNK2t,0
1814,A burdensome federal government is an impediment to job creation: http://t.co/sLSvVfkR5Z,0
743,Courtesy of @GOPLeader: Top 10 Job-Destroying Regulations http://ow.ly/6i1Sa,0
2627,"Was $400 million to Iran just a """"payment"""", as Admin. would like us to believe, or ransom? https://t.co/MkTDqcFGgt @WSJ @FinancialCmte",0
2307,"RT @HouseGOP: #Obamacare is hurting jobs across the country. 
https://t.co/IFWsCwM3D7",0
1614,Why should the U.S. have highest corporate tax rate of G20 nations? Makes no sense!  https://t.co/l3FlzLQ1DT https://t.co/SF3Tiw7xAF,0
2295,"RT @FoxBusiness: .@RepSeanDuffy: """"As the Liberals are distracted with #Russia, we're all about undoing the Obama agenda and unleashing the?",0
