source_id,source_split,source_row,source_intolerance,text,gt_impolite
train_7300,train,7300,0,"@USER Clinton contractor (Joffe) obtained sensitive info (perhaps unlawfully) about office of POTUS, manipulated info, passed to DNC/Clinton lawyer (Sussmann), who delivered to CIA. All in US. Important b/c CIA prohibited from conducting domestic operations. @LINK",0
train_7301,train,7301,0,"ATTENTION ALL SCHOOLS EVERYWHERE ""FIRE"" SCHOOL BOARDS GET RID OF THEM. USELESS OF ALL PEOPLE.",0
train_7302,train,7302,0,@USER To bad the constitution says the Federal Government doesn't handle the elections.,0
train_7303,train,7303,0,"@USER @USER @USER hardly outdated, leftists are so scared that they have to force a useless vaccine on people and wear useless masks in order to have the illusion of safety. if the highest death rate is from the right explain Florida and Texas' lower rates than liberal states",0
train_7304,train,7304,0,"It's bad enough that the Olympics are in Communist China, where our athletes are being spied on, censored, and told to stay silent about China's atrocities. But NBC's groveling coverage has turned a bad situation into a national embarrassment. @LINK",1
train_7305,train,7305,1,"The general allowance for people to be able to go back to work doesn't mean that Joe Biden has done anything for the economy or unemployment. If this were Trump the ""fact checkers"" would be all over it as propaganda. #ncpol #JoeBiden #propaganda #RedWave2022 @LINK",0
train_7306,train,7306,0,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you and you are correct. With his team of FBI informants working to remove children from their parents using CPS and his death panels to commit our Patriots to die - we have no cause for concern, we will be eliminated OR sent to the gulags.",0
train_7307,train,7307,1,"@USER What was the first movie played in the White House? Woodrow Wilson played the Birth of a Nation (KKK). Of Course, the left is back at it again with segregation and the color of your skin (CRT).",0
train_7308,train,7308,1,"Read this article and do your research on all new Republican candidates who are running in your state. They may be a Democratic Socialist. Alabama has one who has based his advertising on the fact he was the helicopter pilot shot down in ""Blackhawk down"". @LINK",0
train_7309,train,7309,0,"@USER @USER The Russians must think we are insane, they are on the verge of blitzkrieging Europe and Britain having a argument about the prime minister having a birthday party. Adults act like children in the West",0
train_7310,train,7310,0,@USER It will be in this Thread that We cover The Rest of the Story and uncover Issues that Prevent Ms. from Ever Coming OUT OF the Bottom of Of Crucial Area's that Are Necessary to change Mississippi for The Good of all! We have reached out To Tate by email with No Response!,0
train_7311,train,7311,0,"History is clear: parties that ban books today, ban people tomorrow. @LINK",0
train_7312,train,7312,1,MUST-LISTEN: We need Republicans with a BACKBONE OF STEEL to stand up and fight! @USER @LINK,0
train_7313,train,7313,0,"@USER @USER Nobody denies climate change, it has changed for millions of years. It's just that sane people don't buy into the catastrophe porn the hypocritical laptop class peddle.",0
train_7314,train,7314,0,@LINK @USER - It saddens me deeply to see our birth country fall into the same misguided trap of reckless degradation of its own urban and rural living spaces [as was done by developed countries of he 20th century.] What use is wealth at the cost of health?,0
train_7315,train,7315,0,If anyone actually thinks that Biden being elected wouldn't have an escalation in Ukraine...You're an idiot and/or in denial about SO many things. Hearing some reference OrangeMan bad needs to stop...,1
train_7316,train,7316,1,"@USER @USER I agree, America has a lot to be ashamed about right now, such as global authoritarian collectivists who fancy themselves as ""anti-fascist"" champions of ""democracy"", while openly employing fascist, anti-democratic tactics to subvert individual rights and personal freedoms.",1
train_7317,train,7317,0,Some Democrat-Run Cities Aim to End Vaccine and Mask Mandates @LINK via @USER,0
train_7318,train,7318,0,"@USER If it's about money, exactly how much would it cost to provided basic services? How much would it cost to buy out empty apartments and homes and simply put people in them? To pay their rent for 5 years? 10 years? Permanently? Can we get some numbers, please? A starting point?",0
train_7319,train,7319,1,@USER @USER He has been legislating. Go tell that to the hateful republicans who hate their country so much that they do whatever heinous things their party wants instead of governing.,0
train_7320,train,7320,0,"VP Pence Stands up for His Beliefs and Our Country, Refuses to Invoke 25th Amendment @LINK via @USER America News",0
train_7321,train,7321,0,"@USER @USER Why is it bad for TRUMP to do but I one else??? OBAMA,W BUSH,CLINTON, BUSH SR, REAGAN........ they have ALL done the same thing, just ALOT EARLIER in their administration! So Mitt, lay-off you POLITICAL HATE AND JEALOUSY of PRESIDENT TRUMP!!!!!",0
train_7322,train,7322,0,@USER should have thought about that before you gave into voting for BIF which is a corporate giveaway & continued elimination of the BBB. Where is that so-called Progressive attitude that progressives gave to get you into office?,1
train_7323,train,7323,0,"@USER @USER Oakdale would defend and protect their teachers, guilty or not. Had one teacher not to long ago, had a party where a minor was hospitalized for intoxication. It was covered up. We were not allowed to speak of it, even tho it was printed in every newspaper around. @LINK",0
train_7324,train,7324,0,Lin Wood: I'm Confident The Military Is In Control Right Now @LINK,0
train_7325,train,7325,1,"@USER @USER Doxxing is part of the new, larger ""RAT"" culture of the Left. Encourage people to ""drop a dime"" on their neighbors - divisive. Participate in the construction of the domestic terrorist data base (AKA library of honest citizens who disagree with the Regime). China Style.",0
train_7326,train,7326,0,@USER not surprised. waiting for her to say East germany won... @LINK,0
train_7327,train,7327,0,"@USER Chris, I saw on video they broke windows/crawled in, but no true patriot would destroy gov property, nor shot a woman, so could it be that BLM/Antifa masqueraded as Trumpsters?",0
train_7328,train,7328,0,"Unions are just like congress every time they get involved the whole works gets fucked up , so ahut up stupid @LINK",1
train_7329,train,7329,0,@USER @USER What else is in the bill? Is there any pork buried deep in those thousands of pages? This is political trickery so that you can call out your opponents for not supporting police. We need clean bills.,0
train_7330,train,7330,0,Democrats Desperately Come To Terms With Their Demise | We The People Daily @LINK,0
train_7331,train,7331,0,@USER No it actually a great example of how the bridge collapsed ! The nations economy is propped up by a fiat fractional reserve ponxi scheme ! Your left with winners and losers begging the captor for money and permission to repair they own stuff !,0
train_7332,train,7332,0,@USER @USER I sure hope they show some.. but not the faces. And the torture they did to our little ones. That needs to be done. As ugly as it @LINK it never ever happens again. Bring our babies home! ABOLISH CPS!,0
train_7333,train,7333,0,"@USER Communication is the key here on this play, that would be up to Ukraine to acknowledge that aswell. This event is/has to happen for the better of not only humanity but for a better world aslo.",0
train_7334,train,7334,0,"Help me understand Republicans. Other than objecting to anything a Democratic may propose, what is the Republican plan to make a better America for EVERYONE?",0
train_7335,train,7335,0,I led the effort with @USER to demand companies pledge they will not use rare earth terror minerals in their products. No company should use these minerals from Taliban-run Afghanistan in its products and allow this terrorist organization to profit off these resources. @LINK,0
train_7336,train,7336,0,"Preparing 6500 cocoa seedlings nursery in Lofa county before transplanting . We will bring real change to the Agriculture sector , Liberian Feed Yourself Agriculture Initiatives- LIFAI will not let u down we stand for real change. @LINK",0
train_7337,train,7337,0,So according to the left wing press this represents all the counter protesters right? @LINK,0
train_7338,train,7338,0,"@USER @USER @USER What do you think are the specific actions of the Democratic Party in rioting, looting, burning buildings, destroying public and private property and attacking private individuals?",0
train_7339,train,7339,0,@USER They should be ashamed of themselves and just resist or resign.,0
train_7340,train,7340,0,@USER @USER The world hopes he will be locked up by then for his involvement in jan6 and trying to rig the election. But you stay in your lane of ignorance.,1
train_7341,train,7341,1,@USER @USER @USER guns bought in Indiana a Republican state where guns are easily accessible then brought to Chicago so Indiana and Republicans are to blame for the guns and murders and crimes going on around the country and in democratic states like Chicago @LINK,0
train_7342,train,7342,1,"Good morning. Remember, Republicans openly tried to overthrow a duly elected government and abetted the deaths of hundreds of thousands of Americans for political gain, and right now, we're losing to them. Today's a good day to do stuff.",0
