source_id,source_row,source_sentiment,source_fold,source_vader_sentiment,source_svm_sentiment,source_bert_sentiment,text,gt_pro_kavanaugh
kavanaugh_1462,1462,0,5,0.0,0,0,"RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",0
kavanaugh_1463,1463,0,1,0.0,0,0,RT @LATiffani1 “Brett Kavanaugh is a casualty of an anything-goes political resistance.” Democrats have sunken to the lowest place. https://t.co/DUxH1odnuv,1
kavanaugh_1464,1464,0,2,0.0,0,0,"RT @charliekirk11 This is so much bigger than Kavanaugh This is the most visible &amp; consequential test of how the sinister left will do absolutely anything to maintain power and attack conservatives Lie, cheat, delay. Whatever it takes. We absolutely cannot allow them to win. Confirm Kavanaugh",1
kavanaugh_1465,1465,0,5,1.0,0,0,"RT @RBReich A woman has accused a Supreme Court nominee of pinning her to a bed, groping her and covering her mouth when she screamed. She has provided therapist notes from years ago, taken a polygraph, and is willing to undergo an FBI investigation. McConnell wants to \plow right through.\""""",0
kavanaugh_1466,1466,0,4,1.0,0,0,"RT @WhitfordBradley For a guy who’s a judge, Brett Kavanaugh seems to really hate the idea of going through a fair, methodical process where information is gathered and opposing points of view are expressed so that we can find out the truth.",0
kavanaugh_1467,1467,0,5,1.0,0,0,"RT @JohnJHarwood tick-tock: 9/16 - Whelan starts research after WP names Ford to WH pre-publication 9/17 - Kavanaugh suggests mistaken identity to Hatch, WSJ editorializes 9/18 - Whelan predicts Kavanaugh vindication 9/19 - Hatch flack: “keep eye on Ed’s tweets” 9/20 - Whelan names classmate",0
kavanaugh_1468,1468,0,5,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_1469,1469,0,2,0.0,0,0,"RT @kylegriffin1 Heidi Heitkamp on Kevin Cramer's Kavanaugh remarks: \His comments were disturbing and representative of a bigger issue Congressman Cramer has with respecting women ... he owes North Dakotans answers on his deeply troubling views regarding sexual assault.\""""",0
kavanaugh_1470,1470,0,2,1.0,0,0,RT @mitchellvii THE AMUSING THING: Kavanaugh will still be confirmed. Democrats just lessened any chance of taking the House in November by acting like partisan clowns. They have just awoken our sleepy base. And now we're pissed.,1
kavanaugh_1471,1471,0,1,0.0,0,0,"RT @funder Dear Judge Kavanaugh- We request that you withdraw your nomination. Whether it's the stolen emails, hidden documents, your perjury, your lies, your work in the Bush WH and now the assault allegations... America deserves better. Withdraw. Signed, Everyone Who Retweets This 🇺🇸",0
kavanaugh_1472,1472,0,4,1.0,0,0,RT @PattyArquette I am going to remind you @SenatorCollins and all @GOP of what I said weeks ago. You are hanging your hat on Kavanaugh and you YOURSELVES haven’t read his records because they aren’t available. Is this the man you want to stake your political careers on?,0
kavanaugh_1473,1473,0,5,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_1474,1474,0,3,1.0,0,1,RT @ianshapira Four WashPost colleagues and I spent the last several days talking to friends of Christine Blasey Ford and her husband Russell Ford. They initially wanted to flee the country once they thought Kavanaugh might get named to the Supreme Court. Our new story: https://t.co/ALnjosN11v,0
kavanaugh_1475,1475,0,5,0.0,0,0,"RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",0
kavanaugh_1476,1476,0,5,0.0,0,0,RT @EdKrassen Only 31% of Americans believe that Brett Kavanaugh should be confirmed to the SCOTUS. Next week we find out if the U.S. Senate really represents their constituents or if they actually represent Donald Trump. WE THE PEOPLE DEMAND REPRESENTATION!,0
kavanaugh_1477,1477,0,4,0.0,0,0,"RT @JWGOP Given how close @EdWhelanEPPC is to Kavanaugh and the Federalist Society leadership, and also to the incompetent gang at the WH, it is impossible to believe Senate &amp; WH staff, Kavanaugh and his team, were not involved in Whelan's crazy and slanderous trip down conspiracy lane.",0
kavanaugh_1478,1478,0,3,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_1479,1479,0,4,1.0,0,0,RT @mflynnJR The Republicans can certainly kiss the midterms goodbye if they blow this Kavanaugh confirmation.,1
kavanaugh_1480,1480,0,3,1.0,0,0,"RT @kylegriffin1 Dr. Ford considered leaving the country when she first thought Kavanaugh would be nominated to SCOTUS. \She was like, 'I can't deal with this. If he becomes the nominee, then I'm moving to another country,\"" her husband said. \""She wanted out.\"" https://t.co/LYCQlLcM76""",0
kavanaugh_1481,1481,0,2,1.0,0,0,"RT @RBReich A woman has accused a Supreme Court nominee of pinning her to a bed, groping her and covering her mouth when she screamed. She has provided therapist notes from years ago, taken a polygraph, and is willing to undergo an FBI investigation. McConnell wants to \plow right through.\""""",0
kavanaugh_1482,1482,0,3,1.0,0,0,"RT @WhitfordBradley For a guy who’s a judge, Brett Kavanaugh seems to really hate the idea of going through a fair, methodical process where information is gathered and opposing points of view are expressed so that we can find out the truth.",0
kavanaugh_1483,1483,0,5,1.0,0,0,RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,0
kavanaugh_1484,1484,0,2,0.0,0,0,"RT @steph93065 Dr. Fraud's story is that that there were 4 people at the party where Kavanaugh allegedly assaulted her. 1) Brett Kavanaugh 2) Mark Judge 3) Patrick J. Smyth 4) Leland Ingham Keyser ALL 4 have now denied there was any such party. Meanwhile, Dr. Fraud is $400k richer.",1
kavanaugh_1485,1485,0,1,1.0,0,0,RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,0
kavanaugh_1486,1486,0,5,1.0,0,0,"RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background. https://t.co/evicRbvMLp",0
kavanaugh_1487,1487,0,1,1.0,0,0,"RT @RealCandaceO #whyididntreportit Because it never happened, and I’m literally making it up so that I can help @TheDemocrats delay Brett Kavanaugh’s hearing. Thank you all for allowing me this safe space to share my non-story, 34 years later.",1
kavanaugh_1488,1488,0,1,0.0,0,0,"RT @marklutchman Boom! Ben Carson just broke his silence on Kavanaugh accusations, Says exactly what Democrats don’t want to hear. Who else thinks Dr. Ford is full of crap? 🙋🏽‍♂️ https://t.co/sW95m09Xyd",1
kavanaugh_1489,1489,0,2,0.0,0,0,RT @fawfulfan It is just too on the nose that the Senate Judiciary Committee adviser acting as spokesman for the Kavanaugh nomination is resigning amid a sexual harassment scandal.,0
kavanaugh_1490,1490,0,5,0.0,0,0,RT @GeorgeTakei This pathetic president is now attacking Dr. Ford personally. And McConnell said Kavanaugh will get confirmed no matter what. The only language these toads understand is power. So let’s use the power of our votes to strip them of their power in November. It is the only way.,0
kavanaugh_1491,1491,0,3,0.0,0,0,"RT @atensnut Democrats can’t just “move on” and jump on the bandwagon of Sketchy allegations against Kavanaugh, without accepting the egregiousness of turning their backs on the victims of Bill Clinton.",1
kavanaugh_1492,1492,0,5,1.0,0,0,"RT @RealCandaceO #whyididntreportit Because it never happened, and I’m literally making it up so that I can help @TheDemocrats delay Brett Kavanaugh’s hearing. Thank you all for allowing me this safe space to share my non-story, 34 years later.",1
kavanaugh_1493,1493,0,4,,0,0,"RT @EWErickson Reporters will believe this guy, but not believe Kavanaugh. https://t.co/hEPmywPX9i",1
kavanaugh_1494,1494,0,5,0.0,0,0,"RT @dbongino If Brett Kavanaugh’s confirmation is derailed, while Keith Ellison becomes the lead law enforcement officer in his state, the Republican base’s anger at the Hill Republicans for their ineptitude is going to be VOLCANIC. #Kavanaugh",1
kavanaugh_1495,1495,0,1,0.0,0,0,"RT @charliekirk11 This is so much bigger than Kavanaugh This is the most visible &amp; consequential test of how the sinister left will do absolutely anything to maintain power and attack conservatives Lie, cheat, delay. Whatever it takes. We absolutely cannot allow them to win. Confirm Kavanaugh",1
kavanaugh_1496,1496,0,1,1.0,0,0,RT @mflynnJR The Republicans can certainly kiss the midterms goodbye if they blow this Kavanaugh confirmation.,1
kavanaugh_1497,1497,0,4,0.0,0,0,"RT @SRuhle THIS IS WHY GREAT JOURNALISM MATTERS- The guy was accused (&amp; subsequently fired) sexual harasser, worked for @ChuckGrassley &amp;the pr firm that stoked whelan’s bogus theory Thanks to @HeidiPrzybyla’s steller reporting (NOT ample vetting by GOP) he was FIRED https://t.co/q2LFAinkr5",0
kavanaugh_1498,1498,0,4,1.0,0,0,"RT @TheTestyTarheel Well, looky here! Debra Katz, attorney for Christine Blasey Ford, is a radical socialist who attends anti-Trump protests, much like her client. “Ford &amp; her attorneys continue to delay the process in hopes of ending Kavanaugh’s confirmation process....” https://t.co/QipaHBGsgX",1
kavanaugh_1499,1499,0,4,1.0,0,0,"RT @USANEWS007 BREAKING: O dear lord.... Fourth person that Ford named as present at imaginary event denies even knowing kavanaugh, much less ever attending a party where he was present.",1
kavanaugh_1500,1500,0,2,0.0,0,0,RT @BrianKarem BREAKING: Montgomery MD PD Chief Tom Manger confirms will investigate sexual allegations against Brett Kavanaugh if a complaint is filed. ⁦@CNN⁩ ⁦@ChrisCuomo⁩ https://t.co/JDo30ZVPJn,0
kavanaugh_1501,1501,0,2,0.0,0,0,"RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",0
kavanaugh_1502,1502,0,5,0.0,0,0,RT @TaxReformExpert The Democrats do not have any solutions to the problems facing the American people. They would rather sabotage Brett Kavanaugh and his family. Remember this in November!,1
kavanaugh_1503,1503,0,4,0.0,0,0,RT @HoarseWisperer We’re maybe a week away from learning that the GOP knew about Kavanaugh’s past all along and engineered a cover-up long before he first accepted the nomination.,0
kavanaugh_1504,1504,0,2,1.0,0,0,"RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background. https://t.co/evicRbvMLp",0
kavanaugh_1505,1505,0,4,0.0,0,0,RT @maziehirono Chairman Grassley is now threatening to hold a vote on Brett Kavanaugh’s nomination on Monday unless Dr. Blasey Ford gives in to his demands. The 11 Republican men on the committee are treating this like a hostage situation. They just don’t get it.,0
kavanaugh_1506,1506,0,1,0.0,0,0,"RT @mitchellvii I'm more concerned about how Judge Kavanaugh's wife and daughters feel than how Christine Ford feels. She's feeling \anxiety\""? I would too if I was about to perjure myself in front of the whole planet.""",1
kavanaugh_1507,1507,0,4,0.0,0,0,"RT @thebradfordfile No one can any longer be fooled. The Democratic game is delay, delay, delay, inspired by the hope that maybe the Democrats can collect two or three senators in the midterms, enabling them to destroy Brett Kavanaugh as a way to finally destroy Donald Trump. https://t.co/tQ356zZvhW",1
kavanaugh_1508,1508,0,2,,0,0,RT @DailyCaller Huffington Post Poll Shows Few Believe Kavanaugh’s Accuser Is Credible https://t.co/AIcSUbzJpn https://t.co/aQzXF6mW59,1
kavanaugh_1509,1509,0,1,0.0,0,0,"RT @dbongino If Brett Kavanaugh’s confirmation is derailed, while Keith Ellison becomes the lead law enforcement officer in his state, the Republican base’s anger at the Hill Republicans for their ineptitude is going to be VOLCANIC. #Kavanaugh",1
kavanaugh_1510,1510,0,3,1.0,0,0,RT @mitchellvii THE AMUSING THING: Kavanaugh will still be confirmed. Democrats just lessened any chance of taking the House in November by acting like partisan clowns. They have just awoken our sleepy base. And now we're pissed.,1
kavanaugh_1511,1511,0,3,0.0,0,0,RT @mitchellvii NO ONE BELIEVES HER - HOLD THE DAMNED VOTE! Only 25 Percent of Women Think Kavanaugh Accusations Are Credible https://t.co/ST0Y2aiUmQ,1
kavanaugh_1512,1512,0,3,1.0,0,0,RT @watspn1013 Excellent synopsis &amp; timeline of Christine Ford &amp; Demonrats attempt to DERAIL Brett Kavanaugh’s confirmation to the SUpreme Court. Democrats demanded the accuser be heard. REPUBLICANS AGREED &amp; the goalposts moved &amp; moved &amp; moved-always AWAY from a vote! https://t.co/OF5PKy69wB,1
