source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
Canada,1714,You've done a terrible time-released disservice to your own cause and to all Canadians,terrible time release disservice cause canadians,0.179464018940546,-0.4767,0
Canada,1715,"Great to hear from Canada's Minister for Transport, @MarcGarneau, on his safety priorities for aviation. #IFALPA2017YUL (1/2)",great hear canada minister transport safety priority aviation,0.148086953330793,0.7845,0
Canada,1716,Agree. And PC's have a plan,agree pc plan,0.111945275152235,0.3612,0
Canada,1717,#CanadaStandsForKhalistan India has gone mad over the presence of @JustinTrudeau in khalistan movement.,canadastandsforkhalistan india go mad presence khalistan movement,0.17530875735347,-0.4939,0
Canada,1718,Can you asking them to fix Phoenix? @JustinTrudeau @CanadianPM #canada150 #fixphoenix,ask fix phoenix fixphoenix,0.08777562581887,0.0,0
Canada,1719,Thought @HarjitSajjan was the one credibly Liberal Trudeau had. Unfortunately he lied to the Canadian people & now should be fired! #cndpoli,thought credibly liberal trudeau unfortunately lie canadian people fire cndpoli,0.185618317943368,-0.5859,0
Canada,1720,"Ahok loved by folks+the best balloon ever,very creative,love them",ahok love good balloon creative love,0.137620215988519,0.9349,0
Canada,1721,"@PlagueofProgs CC has been happening forever. We need to adapt & innovate and stop pretending we can change it or \fight\"" it.""",cc happen forever ne adapt innovate stop pretend change fight,0.150542093648613,-0.25,0
Canada,1722,"Excellent observation. I often feel as a Canadian, I have already won the lottery.",excellent observation feel canadian win lottery,0.140292249681099,0.8176,0
Canada,1723,@RachelNotley socialism a failed ideology even the animals suffer under this sort of thinking pack up ur desk https://...,socialism fail ideology animal suffer sort thinking pack ur desk,0.161976067052448,-0.7906,0
Canada,1724,#AboriginalCanada meeting with 570 buyers from throughout the world. #RVC2017 Thanks partners @DestinationCAN @TIAC_AITC @TravelAlbertaCo,aboriginalcanada meeting buyer world thank partner,0.101377083604144,0.3612,0
Canada,1725,"Only want female dr or female nurses/staff (that great gender equality crap Liberals spew), no money, wait times [?] its bad!!!",want female dr female nurse staff great gender equality crap liberal spew money wait time bad,0.216094511572972,-0.1779,1
Canada,1726,Surely a manager at @PassportCan could have used good judgement and immediately resolved this client's issue favourably. @AhmedDHussen,surely manager good judgement immediately resolve client issue favourably,0.14038056018412,0.8126,0
Canada,1727,"if they are killing themselves, its proof that they need mental help. it has nothing to do with the way they are treated by society,",kill proof ne mental help way treat society,0.165160771149222,-0.0772,0
Canada,1728,@KellyMcCauleyMP PlsHELP #Trudeau setDATE& TIME4 MTGHUD&ME #AmericanHostage 2QUASH illegal COURT&so I canGO2&FROM SAFELY #Justice @POTUS,plshelp trudeau setdate americanhostage illegal safely justice,0.116527138016204,0.4588,0
Canada,1729,My husband met our Prime Minister @JustinTrudeau yesterday! :D,husband meet prime minister yesterday,0.136825520525368,0.0,0
Canada,1730,Is that the best you can do?,good,0.137620215988519,0.4404,0
Canada,1731,"Raises 2 questions: 1. Would it have made a difference if agreement hadn't have been made 2. If it would have, why did Harper enter into it?",raise question difference agreement harper enter,0.153507674093076,0.4939,0
Canada,1732,so who are you going to vote for?,go vote,0.124795542818465,0.0,0
Canada,1733,I hope @justintrudeau and the rest of the @liberal_party expands OHIP to include dental and optical coverage. 3/3 #cdnpoli,hope rest expand ohip include dental optical coverage cdnpoli,0.130976225507192,0.6369,0
Canada,1734,@justintrudeau at same time The GNwt is funding rocky simpsons sub standard housing to feed ex Mlas/MLAs personal ventures i have solutions,time gnwt fund rocky simpson sub standard housing feed ex mlas mlas personal venture solution,0.12705763701706,0.3182,0
Canada,1735,Try and stay on topic. This post has nothing to do with Trump...,try stay topic post trump,0.135455813658912,0.0,0
Canada,1736,#iVoteBC @christyclarkbc and Team must make #BeautifulBC better,ivotebc team beautifulbc good,0.137620215988519,0.4404,0
Canada,1737,"A year ago, I was in Ottawa to bear witness to the official apology by @JustinTrudeau for the Komagatu Maru tragedy - we can't forget.",year ago ottawa bear witness official apology komagatu maru tragedy forget,0.142629222873536,-0.7269,0
Canada,1738,You don't know the meaning of responsibility,know meaning responsibility,0.179751682303409,0.0,0
Canada,1739,Count again. LPC is just as vindictive as any party. Team Trudeau is harming this nation with its dictatorial policies.,count lpc vindictive party team trudeau harm nation dictatorial policy,0.129067371905344,-0.2023,0
Canada,1740,"We had a good time watching kids create story using the code, not just type code. Mother's day card animation coming soon, I'm told!",good time watch kid create story code type code mother day card animation come soon tell,0.179898825285373,0.6124,0
Canada,1741,Canada does matter: all countries must participate in order to achieve well below 2deg. Canada also has + role to play on climate finance.,canada matter country participate order achieve canada role play climate finance,0.13609224833497,0.3612,0
Canada,1742,"100 plus dead for supporting liberty and freedom, in 18 years. We need help, armed help.",plus dead support liberty freedom year ne help armed help,0.128234109505826,0.886,0
Canada,1743,I think it was succesful and tasteful ! Don't know what all the fuss is about. Never heard this about Rnc photo ops?,think succesful tasteful know fuss hear rnc photo op,0.182179880565193,0.0,0
Canada,1744,The majority of the Canadian people would totally disagree with you. But I am glad you are okay with it. Very likely you are one of them.,majority canadian people totally disagree glad okay likely,0.160621623991608,0.3714,0
Canada,1745,I think the probation officers are stretched too thin!! I have been in the system but had to take a lot of my own initiative to get thru!,think probation officer stretch thin system lot initiative,0.182179880565193,0.0,0
Canada,1746,"no hes right some babies are born with with sex traits of both genders, but idk why he sees that as normal and not what it is, a deformity",s right baby bear sex trait gender idk see normal deformity,0.191522744882326,-0.1027,0
Canada,1747,"Thrilled he liked our @GreatPlainsPub title, ABANDONED MANITOBA. Local stories, local publishers, local business. Big win for #manitoba!",thrilled like title abandoned manitoba local story local publisher local business big win manitoba,0.17950232590387,0.7351,0
Canada,1748,Congrats Margot Arnold; @JustinTrudeau PM's Awards Teaching Excellence @JASask @ja_canada @JAWorldwide #skpoli,congrats margot arnold pm awards teaching excellence skpoli,0.119820067044619,0.8885,0
Canada,1749,@EmmanuelMacron & @JustinTrudeau will save the world from Trump. #ImpeachTrump,save world trump impeachtrump,0.098350043541832,0.4939,0
Canada,1750,I'd add Angela Merkel to that respectable list.,add angela merkel respectable list,0.119557003500234,0.4404,0
Canada,1751,Since @Min_CliffCullen has no plan for Northern #mbpoli @TomLindseyNDP asks him to meet with union leaders to devise one #SupportOurPort,plan northern mbpoli ask meet union leader devise supportourport,0.086468638796993,0.0,0
Canada,1752,"I half agree, only to add that he's scared of confrontation when it comes to logical questions",half agree add scar confrontation come logical question,0.14718098909204,0.0516,0
Canada,1753,Between Joe and his brother Crazy-Googly-Eyes and their pack of rabid scum they think they will take the world; HA!,joe brother crazy googly eyes pack rabid scum think world ha,0.205565679438135,0.0,1
Canada,1754,"You talk climate change in such vague terms that there is no chance for debate. We know climate changes, always has always will. ? Is how...",talk climate change vague term chance debate know climate change,0.179751682303409,0.1531,0
Canada,1755,Let's not forget systemic issues like our discriminatory Ontario Building Code 3.8.1.1 which excludes #PWD/#PWAL. Need #housing action plan.,let forget systemic issue like discriminatory ontario building code exclude need housing action plan,0.17950232590387,-0.0772,0
Canada,1756,"You're the incumbent Attorney General, shouldn't law and order be a priority for you? Many gangland shootings in your riding.",incumbent attorney general law order priority gangland shooting riding,0.171665457075345,0.0,0
Canada,1757,@JustinTrudeau stop mass immigration. We don't want another Manchester.,stop mass immigration want manchester,0.15349606555509,-0.2263,0
Canada,1758,'The Morning News' Daily ~ Tweets via @SuzanneAnton #irs #tax,morning news daily tweets ir tax,0.110462843377526,0.0,0
Canada,1759,#BreakingNews @AhmedDHussen announces the elimination of conditional permanent residence for spousal sponsorship to help vulnerable spouses!,breakingnews announce elimination conditional permanent residence spousal sponsorship help vulnerable spouse,0.125177290520225,0.2023,0
Canada,1760,Every Province that has had an NDP Gov. Has suffered for it! Never ...ever...EVER vote NDP !,province ndp suffer vote ndp,0.105749261339368,-0.5423,0
Canada,1761,".@RonaAmbrose says @HarjitSajjan should resign over his \false\"" version of his role in Afghanistan operation.""",say resign false version role afghanistan operation,0.144022875602395,-0.34,0
Canada,1762,He has class .,class,0.140467524025341,0.0,0
Canada,1763,@MeridianCU Always nice to be re-tweeted by one our our Ministers... Thanks @cathmckenna !,nice tweet ministers thank,0.126124075355,0.6486,0
Canada,1764,I think this guy likes @RachelNotley,think guy like,0.194514626046279,0.3612,0
Canada,1765,@NoToEnergyEast @Kathleen_Wynne don't be silly Allison. Wynne and this Gov want to gouge $$$. They don't care about the sick,silly allison wynne gov want gouge care sick,0.209631981476183,0.0772,0
Canada,1766,"@JustinTrudeau PLEASE HELP VENEZUELA Maduro is killing, imprisoning and torturing young venezuelans. No food, no medicine, no freedom.",help venezuela maduro kill imprison torture young venezuelan food medicine freedom,0.165160771149222,-0.4019,0
Canada,1767,Can't wait to have @JustinTrudeau join us @Vidyard tomorrow to talk innovation in tech! Tune in LIVE at 9:30am:,wait join tomorrow talk innovation tech tune live,0.163647905788246,0.5859,0
Canada,1768,Deafening silence from @liberal_party MP @kenthehr about a Toronto infrastructure bank that could have been a huge boost to hard hit Calgary,deafening silence mp toronto infrastructure bank huge boost hard hit calgary,0.175420662831532,0.34,0
Canada,1769,NZ imports = 0.12% of total Canadian imports. Canadian exports to NZ = 0.09% of total Cdn exports. Big h/t to @andrew_lilico for the RT.,nz import total canadian import canadian export nz total cdn export big h t rt,0.145613420356891,0.0,0
Canada,1770,"he's embarrassing an entire country, sans the morons that voted for the ass hat",embarrass entire country san moron vote ass hat,0.246465655802736,-0.836,1
Canada,1771,.@christyclarkbc : Woman of the people. #govtForTheRich #bcpoli,woman people govtfortherich bcpoli,0.158212220905062,0.0,0
