source_id,source_split,source_row_in_split,source_policy_area_num,source_policy_area_raw,source_ntoken,text,gt_policy_area
train_1620,train,1620,1,Committees on Cabinet,5,減災の国づくり,Committees on Cabinet
train_1621,train,1621,10,No policy area,25,国政に参画して7年、国会と地元を行き来しながら主張し行動を続けてきました,No Policy Area
train_1622,train,1622,10,No policy area,12,地球の未来に責任を持ち、ふるさとを守りたい,No Policy Area
train_1623,train,1623,10,No policy area,17,皆様の声を国政に反映するため、私に託してください,No Policy Area
train_1624,train,1624,10,No policy area,8,新しい日本を創生するために,No Policy Area
train_1625,train,1625,10,No policy area,11,誇りと自信に満ちた日本をつくりたい,No Policy Area
train_1626,train,1626,10,No policy area,14,‡7つの基本政策‡沖縄から真の笑顔を作りだす,No Policy Area
train_1627,train,1627,2,"Economy, Trade and Industry",4,ニュービジネスの支援充実,"Economy, Trade and Industry"
train_1628,train,1628,10,No policy area,8,そう願って、行動してきました,No Policy Area
train_1629,train,1629,1,Committees on Cabinet,35,今後、公務員制度の改革、四割を借金に頼っている国家財政改革を進め、年金、福祉、医療介護、子育て支援等に回します,Committees on Cabinet
train_1630,train,1630,3,"Education, Culture, Sports, Science, and Technology",15,（五）東海岸教育･研究･文化都市ゾーンの形成をはかる,"Education, Culture, Sports, Science, and Technology"
train_1631,train,1631,10,No policy area,10,地方の声の響く政治を実現します,No Policy Area
train_1632,train,1632,2,"Economy, Trade and Industry",9,日本が強みを発揮する新しい産業を,"Economy, Trade and Industry"
train_1633,train,1633,10,No policy area,18,皆さんの一票一票が「新しい自民党」「信頼の政治」を実現します,No Policy Area
train_1634,train,1634,2,"Economy, Trade and Industry",5,千代田区議会議員団,"Economy, Trade and Industry"
train_1635,train,1635,11,Security,12,％平成25年防衛副大臣(第二次安倍内閣),Security
train_1636,train,1636,2,"Economy, Trade and Industry",27,原発の再稼働の可否については、安全第一の原則のもと順次判断し、3年以内に決定します,"Economy, Trade and Industry"
train_1637,train,1637,7,"Health, Labour, and Welfare",4,福祉･教育立国,"Health, Labour, and Welfare"
train_1638,train,1638,4,Environment,13,環境を考慮した新しい経済システムを創造していきます,Environment
train_1639,train,1639,6,Foreign Affairs,19,（１）北朝鮮との約束は、パッケージディール（一括取引）で,Foreign Affairs
train_1640,train,1640,8,Internal Affairs and Communications,12,他方、現在の郵便局が廃止されたり、貯金,Internal Affairs and Communications
train_1641,train,1641,3,"Education, Culture, Sports, Science, and Technology",6,学校の協力で教育改革,"Education, Culture, Sports, Science, and Technology"
train_1642,train,1642,10,No policy area,23,国民の皆様のご理解を頂き、私はこの道を前に進んで行く決意である,No Policy Area
train_1643,train,1643,10,No policy area,16,＃2012岐阜県第２区ﾀﾅﾊｼﾔｽﾌﾐたなはし泰文,No Policy Area
train_1644,train,1644,1,Committees on Cabinet,17,地方自治体が仕事を進めていくために必要な財源をしっかりと確保,Committees on Cabinet
train_1645,train,1645,7,"Health, Labour, and Welfare",24,消費税を社会保障目的税とし、使途を基礎年金、高齢者医療、介護に限定します,"Health, Labour, and Welfare"
train_1646,train,1646,3,"Education, Culture, Sports, Science, and Technology",18,小中学校の区切りや小中一貫教育の導入など義務教育の制度を弾力化する,"Education, Culture, Sports, Science, and Technology"
train_1647,train,1647,10,No policy area,9,日本づくり‡拉致を許さない国,No Policy Area
train_1648,train,1648,10,No policy area,5,これからも、まっすぐに,No Policy Area
train_1649,train,1649,7,"Health, Labour, and Welfare",9,単に子育て支援だけではなく、これから父親,"Health, Labour, and Welfare"
train_1650,train,1650,1,Committees on Cabinet,7,国家戦略特区担当大臣補佐官,Committees on Cabinet
train_1651,train,1651,10,No policy area,19,杜の都のあばれん坊がしがらみ政治を打ち破り、新しい日本を創る,No Policy Area
train_1653,train,1653,9,"Land, Infrastructure, Transport, and Tourism",27,防災減災のための公共事業の促進、安定した社会保障制度の構築により、未来の安心を約束します,"Land, Infrastructure, Transport, and Tourism"
train_1654,train,1654,3,"Education, Culture, Sports, Science, and Technology",14,親子が尊敬し合い、助け合う家庭を創り、知育,"Education, Culture, Sports, Science, and Technology"
train_1655,train,1655,9,"Land, Infrastructure, Transport, and Tourism",17,防災対策-鏡島、下奈良、薮田西、高河原などの護岸整備を促進,"Land, Infrastructure, Transport, and Tourism"
train_1656,train,1656,10,No policy area,7,愛知の元気を東濃に,No Policy Area
train_1657,train,1657,7,"Health, Labour, and Welfare",19,国民皆保険を次の世代へつなげるために、医療保険制度改革を行います,"Health, Labour, and Welfare"
train_1658,train,1658,6,Foreign Affairs,28,国際社会における日本の責任を一層果たすため、「国際活動基本法」を制定し、活動の幅を広げます,Foreign Affairs
train_1659,train,1659,0,"Agriculture, Forestry, and Fisheries",4,国産材利用促進,"Agriculture, Forestry, and Fisheries"
train_1660,train,1660,10,No policy area,21,国、県、市、NPOなどが一体で住民の知恵と工夫を街づくりに活かす,No Policy Area
train_1661,train,1661,8,Internal Affairs and Communications,12,子どもたちが安心して成長できる地域社会づくりの推進,Internal Affairs and Communications
train_1662,train,1662,10,No policy area,29,日本のよさ、家族の絆、社会の秩序を守り、日本のあるべき姿を実現することを目指します,No Policy Area
train_1663,train,1663,2,"Economy, Trade and Industry",17,地域のことは地域でまかなう『地域内経済自給率』を高めます,"Economy, Trade and Industry"
train_1664,train,1664,3,"Education, Culture, Sports, Science, and Technology",4,(5)教育,"Education, Culture, Sports, Science, and Technology"
train_1665,train,1665,5,Financial Affairs,7,（景気上昇、雇用増大）,Financial Affairs
train_1666,train,1666,0,"Agriculture, Forestry, and Fisheries",6,水産業の経営安定支援,"Agriculture, Forestry, and Fisheries"
train_1667,train,1667,10,No policy area,6,§http://tatsuo-f,No Policy Area
train_1668,train,1668,0,"Agriculture, Forestry, and Fisheries",5,強い農林水産業を,"Agriculture, Forestry, and Fisheries"
train_1669,train,1669,11,Security,9,領空はもちろんのこと、国民の生命,Security
train_1670,train,1670,10,No policy area,15,山本の日頃の活動や考えていることが良くわかります,No Policy Area
train_1671,train,1671,0,"Agriculture, Forestry, and Fisheries",9,世界に冠たる「食」の王国実現,"Agriculture, Forestry, and Fisheries"
train_1672,train,1672,10,No policy area,30,技術が集積している石川県の特性を生かし、世界に開かれた日本海側最大の交流拠点を目指します,No Policy Area
train_1673,train,1673,3,"Education, Culture, Sports, Science, and Technology",16,いじめ事件の頻発に見られるように教育現場が荒廃しています,"Education, Culture, Sports, Science, and Technology"
train_1674,train,1674,10,No policy area,9,^京都府議会議員桂川孝裕(亀岡),No Policy Area
train_1675,train,1675,10,No policy area,14,＃2012富山県第２区ﾐﾔｺｼﾐﾂﾋﾛみやこし光寛,No Policy Area
train_1676,train,1676,10,No policy area,12,＃2003千葉県第１２区ﾊﾏﾀﾞﾔｽｶｽﾞ浜田やすかず,No Policy Area
train_1677,train,1677,3,"Education, Culture, Sports, Science, and Technology",44,昨今の学校内におけるイジメや凶悪犯罪の低年齢化は、自分さえ良ければという利己主義、弱肉強食の価値観が子供たちの間に蔓延していることと無関係ではありません,"Education, Culture, Sports, Science, and Technology"
train_1678,train,1678,8,Internal Affairs and Communications,4,元総務副大臣,Internal Affairs and Communications
train_1679,train,1679,4,Environment,6,環境を守るために全力,Environment
train_1680,train,1680,10,No policy area,6,θ埼玉県第七選挙区,No Policy Area
train_1681,train,1681,10,No policy area,11,%昭和32年8月24日別府市生まれ,No Policy Area
train_1682,train,1682,8,Internal Affairs and Communications,29,いままでは「ゆうちょ」や「かんぽ」のお金が道路公団などの特殊法人にまわり、ムダ遣いされていました,Internal Affairs and Communications
train_1683,train,1683,10,No policy area,12,現状打破‡日本復活へ失われた国益を取り戻す,No Policy Area
train_1684,train,1684,10,No policy area,23,私は初当選以来、具体的な政策を掲げ、常に改革の取り組みを報告してきました,No Policy Area
train_1685,train,1685,2,"Economy, Trade and Industry",4,商店街の再生,"Economy, Trade and Industry"
train_1686,train,1686,10,No policy area,21,昭和63年から平成5年まで「財団法人松下政経塾」在塾[9期生],No Policy Area
train_1687,train,1687,9,"Land, Infrastructure, Transport, and Tourism",5,また、九州自動車道,"Land, Infrastructure, Transport, and Tourism"
train_1688,train,1688,9,"Land, Infrastructure, Transport, and Tourism",11,（３）開かずの踏切解消を実現,"Land, Infrastructure, Transport, and Tourism"
train_1689,train,1689,3,"Education, Culture, Sports, Science, and Technology",5,教育ができる社会」,"Education, Culture, Sports, Science, and Technology"
train_1690,train,1690,7,"Health, Labour, and Welfare",13,支援が受けられる地域ぐるみの支援体制を講じます,"Health, Labour, and Welfare"
train_1691,train,1691,8,Internal Affairs and Communications,19,郵政を民営化する最大の目的は、この資金を民間に流すことにあります,Internal Affairs and Communications
train_1692,train,1692,6,Foreign Affairs,84,二百日に及んだ今年の通常国会で、私は立法府の議長として小泉純一郎総理に本会議場の議長席から「答弁は誠意をもって丁寧に」と注意をしたり、総理経験者の方々にお集まり願い「近隣諸国との関係を考え、靖国神社参拝は慎重の上にも慎重に」という共通認識を確認して伝えたりもしました,Foreign Affairs
train_1694,train,1694,8,Internal Affairs and Communications,26,小泉総理は、命をかけて郵政民営化への賛否を国民に問うため、衆議院を解散しました,Internal Affairs and Communications
train_1695,train,1695,10,No policy area,4,実行力がある,No Policy Area
train_1696,train,1696,1,Committees on Cabinet,15,さあ、皆さんと共に、地方創生の鹿児島モデルを実現しましょう,Committees on Cabinet
train_1697,train,1697,10,No policy area,28,◎北朝鮮によって拉致されたすべての人たちの真実の生存確認と家族を含めた全員の帰国を求めます,No Policy Area
