source_id,text,gt_Activities,gt_Budget,gt_Evaluation,gt_External Contracts,gt_Institutional Structure,gt_Other,gt_Regulatory
2843,CON FUNDAMENTO EN LO PREVISTO EN LOS ARTÍCULOS 4 7 (PARRAFO ULTIMO) 9 13 17 18 19 40 (PARRAFO ULTIMO) 43 Y 63 (INCISO VI) DE LA LEY GENERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA GUBERNAMENTAL Y CON FUNDAMENTO EN EL TITULO SEGUNDO DE LA MISMA DONDE SE ACLARA A LA CIUDADANIA LAS RESPONSABILIDADES DE LAS UNIDADES DE ENLACE Y CONSIDERANDO QUE EN LOS TERMINOS DEL CAPITULO III LA PRESENTE SOLICITUD NO ESTA ABARCANDO NINGUNA INFORMACION CONFIDENCIAL Y LA INFORMACION DEBE DE ENTREGARSE EN LOS TIEMPOS ESTABLECIDOS EN EL ARTICULO 44 SE EXPIDE LA PRESENTE SOLICITUD. FAVOR DE INDICAR EL DESPLAZAMIENTO MENSUAL DE TODOS LOS MEDICAMENTOS Y PRODUCTOS FARMACEUTICOS DE TODOS LOS HOSPITALES CON FARMACIA DE PEMEX A NIVEL NACIONAL PARA EL MES DE ABRIL DEL 2011. DATOS REQUERIDOS UNICAMENTE: CLAVE MARCA COMERCIAL IMPORTE ($) POR HOSPITAL CON FARMACIA NUMERO DE PIEZAS DESPLAZADAS POR CADA HOSPITAL CON FARMACIA Y PROVEEDOR. IMPORTANTE MENCIONAR QUE SE INDIQUE EL NOMBRE DEL HOSPITAL CON SUS CONSUMOS RESPECTIVOS SOLO DE MEDICAMENTOS LECHES Y VACUNAS. SOLICITUDES PREVIAS PARA REFERENCIA: 1857200035307 (CON FECHA DE RESPUESTA EL DÍA 28 DE MAYO DE 2007) 1857200070407 (CON FECHA DE RESPUESTA EL DÍA 09 DE JULIO DE 2007) 1857200070507 (CON FECHA DE RESPUESTA EL DÍA 01 DE AGOSTO DE 2007) 1857200086407 (CON FECHA DE RESPUESTA EL DÍA 08 DE AGOSTO DE 2007) 1857200119907 (CON FECHA DE RESPUESTA EL DÍA 07 DE ENERO DE 2008) 1857200065608 (CON FECHA DE RESPUESTA EL DÍA 10 DE JUNIO DE 2008) 1857200039210 (CON FECHA DE RESPUESTA EL DÍA 1 DE JUNIO DE 2010) 1857200049510 (CON FECHA DE RESPUESTA EL DÍA 3 DE JUNIO DE 2010) 1857200058910 (CON FECHA DE RESPUESTA EL DÍA 10 DE AGOSTO DE 2010) 1857200070710 (CON FECHA DE RESPUESTA EL DÍA 26 DE AGOSTO DE 2010) 1857200088110 (CON FECHA DE RESPUESTA EL DÍA 30 DE AGOSTO DEL 2010) 1857200128010 (CON FECHA DE RESPUESTA EL DÍA 29 DE OCTUBRE DEL 2010) 1857200144010 (CON FECHA DE RESPUESTA EL DÍA 2 DE DICIEMBRE DEL 2010) . POR FAVOR NO REFERENCIAR A COMPRANET; LA PRESENTE SOLICITUD NO ES SOBRE INFORMACION DE LICITACIONES SINO DEL DESPLAZAMIENTO REAL DE TODOS MEDICAMENTOS LECHES Y VACUNAS EN TODOS LOS HOSPITALES CON FARMACIA DE PEMEX A NIVEL NACIONAL EN EL PERIODO ABRIL DEL 2011. INCLUIR SOLO LA SIGUIENTE INFORMACION: CLAVE MARCA COMERCIAL IMPORTE ($) POR HOSPITAL CON FARMACIA NUMERO DE PIEZAS DESPLAZADAS POR CADA HOSPITAL CON FARMACIA Y PROVEEDOR. IMPORTANTE MENCIONAR QUE SE SOLICITA SE INDIQUE EL NOMBRE DEL HOSPITAL CON SUS CONSUMOS RESPECTIVOS SOLO DE MEDICAMENTOS LECHES Y PRODUCTOS AUXILIARES PARA LA SALUD. Favor de mandar la información en Hoja de Cálculo (Excel) Gracias,0,1,0,0,1,0,0
2844,Número de embajadas y consulados de México en el mundo. Países en los que se ubican y área de jurisdicción o competencia de cada uno de ellos. Sueldo y prestaciones de un embajador y de un cónsul. Personal o catálogo de puestos o cargos de una embajada y de un consulado. Embajadas y consulados cuyos titulares sean los más longevos en el cargo. ¿Cuántos de los embajadores y cónsules actuales pertenecen al Servicio Exterior Mexicano? ¿Cuáles son los organismos internacionales en los cuales México cuenta con representación diplomática?,1,0,0,0,1,0,0
2845,Documento de Correspondencia Interna de la Licitacion No.18576014-012-10 emitido por el Departamento de Supervicion de obra donde le pide al departamento de Ingenieria de Detalle aprueben la Marca solicitada (John Zinc)por el Licitante Ganador ya que en el contrato de obra la marca de los equipos a instalarse es otra (Callidus) El documento se encuentra en el Departamento de Supervición de Obra quien fue el que lo emitio hacia el Departamento de Ingenieria de Detalle de la superintendencia de Rehabilitaciones y Modificaciones de la Refineria Francisco I. Madero.,0,0,0,1,0,0,0
2846,Buenas tardes me podria proporcionar cuantas piezas compran de nadroparina y enoxaparina a que precio y quien fue el distribuidor que les vendio por estado y hospital del año 2009 del 2010 del 2011 y de lo que tengan del 2012 muchas gracias,0,1,0,1,0,0,0
2847,Requiero info. de las condiciones en las granjas de explotacion ganadera masiva. Trato directo a los animales Datos actuales de las cantidades de cabezas de ganado que se importan exportan y las rechazadas Caules son los cuidados y condiciones en las que se mantienen al ganado. Datos del 2005 en adelante,0,0,1,0,0,0,0
2848,Fundamento legal para la revisión policial de vehiculos e instalacion de retenes policiales de revisión a particulares sin mediar orden de cateo expedida por autoridad judicial en ciudades y municipios del pais.,1,0,0,0,0,0,0
2849,REQUIERO PORFAVOR QUE ME INFORMEN A QUE PRECIO ESTA EL COSTO POR COPIA DE SU ARRENDAMIENTO DE FOTOCOPIADO ACTUAL CUANDO TERMINA EL ARRENDAMIENTO CUANDO EMPIEZA EL SIGUIENTE SI LOS EQUIPOS SON COMPRADOS O RENTADOS QUE CARACTERISTICAS TIENEN LOS EQUIPOS CUANTOS EQUIPOS SON Y EN QUE UBICACIONES ESTAN CUANTOS SON BLANCO Y NEGRO Y COLOR SI TIENEN EQUIPOS DE COLOR A QUE PRECIO ESTA LA COPIA. TAMBIEN EL MINIMO DE COPIADO QUE REALIZAN SI SON NUEVOS O REMANUFACTURADOS Y CUANTAS COPIAS POR MINUTO REALIZAN.,0,0,0,1,0,0,0
2850,Copia simple del escrito en el cual Labdsteiner Scientific solicitó al Lic. Lucas Montiel Patiño (Jefe del departamento de control de calidad del I.S.S.S.T.E.) la inclusión del producto Micofenolato Sódico y suscrito por la Q.F.B. Xochiltl Montoya Hernandez de fecha 24 de Marzo de 2009. Este escrito puede ser localizado en la Dirección de Administración subdirección de almacen departamento de control de calidad y en la subdirección de almacenes,0,0,0,1,0,0,0
2851,costo total desglosado de los tratamientos de cirugia estetica a los quese ha sometida la sra. Martha Fox esposa del presidente vicente fox . nombre del medico que practico dichas cirugias y lugar donde se intervino presidencia,0,1,0,0,0,0,0
2852,adjunto documento word,1,0,1,0,0,0,0
2853,Solicito me envien copia escaneada del documento en que se otorga la primera concesion de la televisora con frecuencia XHTVL-CANAL 9 en Villahermosa Tab.esto debe haber sido en 1979 u 1980 ya que en la pag. de la SCT no se puede conocer esta información,0,0,0,0,0,0,1
2854,Le solicito a la Delegación NAYARIT del IMSS los documentos que constan que en esta delegación Distromed S.A. de C.V. realizó el canje de los tubos endotraqueales (claves 060 168 2446 11 01 060 168 2537 11 01 060 168 2552 11 01 060 168 2560 11 01 y 060 168 2594 11 01) conforme a lo que se ordenó en el oficio No. 95384611810/2013002010. Solicito la información de tal forma que se evidencie que los productos son fabricados en Alemania y que cumplen con todas las especificaciones técnicas y de calidad correspondientes. En dicho oficio se le solicitó a Distromed S.A. de C.V. que en un término no mayor a 10 días hábiles a partir de la notificación realizara el canje de los insumos que cuentan con incumplimiento a las especificaciones pactadas en el contrato así como de los que contaran con los defectos de calidad indicados por la Coordinación de Control Técnico de Insumos del IMSS. Precisamente lo que solicito son los documentos que consten que en esta delegación se realizó dicho canje. Se anexa el oficio No. 95384611810/2013002010,0,0,0,1,0,0,0
2855,En la Agenda del Consejero 160 en el rubro de Inversiones Financieras capitulo de la Reserva del Fondo Laboral sub. cta. 1 se presenta una disminucion de 14 851 millones de pesos. en el periodo del junio 2011 a junio 2012 . Cuales son las causas y motivos de dicha disminucion.,0,1,0,0,0,0,0
2856,datos hidrológicos de Teapa Tabasco,1,0,0,0,0,0,0
2857,LA CONSTRUCCION Y/O EQUIPAMIENTO DE INVERNADEROS,1,0,0,0,0,0,0
2858,solicito muy atentamente me proporcionen copia de la siguiente documentacion: ANEXO ARCHI VO DE WORD. FAVOR DE CUALQUIER DUDA O INFORMACION AL RESPECTO ENVIAR VIA CORREO ELECTRONICO [EMAIL] tels 669-9823073 con Mary Paz Crespo o cel 6691-106795. Gracias,0,0,0,0,1,0,0
2859,CUATO GANA UN DIRECTOR DE BACHELLERATO,0,0,0,0,1,0,0
2860,¿A cuánto ascienden los gastos en viajes del presidente Enrique Peña Nieto al exterior del país desde el inicio de su gobierno?,0,1,0,0,0,0,0
2861,Solicito listado actualizado con los nombres de los ejidatarios del ejido EL BARRANCO Municipio Tepezala Aguascalientes.,1,0,0,0,0,0,0
2862,¿Que han hecho para cumplir con las siguientes recomendaciones emitidas por la CIDH? 1. Restablecer la situación jurídica infringida en el goce y ejercicio de los derechos humanos de las víctimas. 2. Reparar adecuadamente las violaciones de los derechos humanos sufridas por las victimas. Caso (11.610) Loren L. Riebe Jorge Alberto Baron Guttlein y Rodolfo Izal Elorz,0,0,1,0,0,0,0
2864,solicito copia del contrato CFT/CGA/DRH/PED/017/11,0,0,0,1,0,0,0
2865,Me gustaría conocer lo que consume Centro de Investigación en Química Aplicada de papel. Enfocandose al consumo de los años 2007 2008 y el presupuesto para este 2009. Dentro de estas especificaciones me gustaría conocer también la marca de el (los) papeles que utilizan su fabricante el tamaño (medidas) el volumen y su precio. Muchas gracias.,0,1,0,1,0,0,0
2866,Solicito se me informe del número total de solicitudes de registro de esquemas de trazado de circuitos integrados que han sido atendidas por el IMPI así como el total de registros para tal figura otorgados a la fecha. Gracias.,0,0,0,0,0,0,1
2867,Inversión ejercida en programas de vivienda del sector público y privadopara los municipios de Juárez y Chihuahua por mes programa y organismoasí como el monto de la inversión para el 2014.,0,1,0,0,0,0,0
2868,1.- Lista de proveedores de bienes y servicios autorizados para el período comprendido entre el 1 de enero de 2004 y la fecha de recepción de esta solicitud. 2.- Copia de los contratos asignados a cada uno de los proveedores especificando concepto monto forma de asignación contractual y procesos de inconformidad. 3.- Nombre de la persona física que signó cada uno de los contratos identificando a qué empresa y en qué calidad participó. 4.- Copia de los documentos tales como acta constitutiva poder o cualquiera que haya servido para acreditar a la persona moral que participó de cada contratación. 5.- Estudios financieros que establezcan la evolución en el gasto de la dependencia.,0,1,1,1,1,0,0
2869,http://www.viveusa.mx/articulo/2015/04/24/negocios/como-solicitar-la-ciudadania-de-tus-hijos-nacidos-en-eu es informacion estadistica,0,0,1,0,0,0,0
2870,cuantas zonas arqueologicas tiene mexico y cual es la inversion que se realiza para la restauracion y el mantenimiento de cada una de ellas,0,1,1,0,0,0,0
2871,Todos los beneficios de libertad preparatoria que se han otorgado durante este año.,0,0,1,0,0,0,0
2872,SE ANEXA LA SOLICITUD DE ACCESO A LA INFORMACIÓN,0,0,0,1,0,0,0
2873,De conformidad con la Ley Federal de Presupuesto y Responsabilidad Hacendaria (LFPRH) los recursos fiscales asignados por el Gobierno Federal a los programas establecidos en el Presupuesto de Egresos de la Federación deben identificar claramente a la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA). Por su parte el Decreto de Presupuestos de Egresos de la Federación 2015 en su artículo 30 Fracción IV establece la obligación para las dependencias y entidades de la Administración Pública Federal de Identificar y registrar a la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) por los programas de la Administración Pública Federal. Para ello y de acuerdo con la LFPRH (art. 2 Fracción LI) el Sistema de Evaluación del Desempeño (SED) es el conjunto de elementos metodológicos que permiten realizar una valoración objetiva del desempeño de los programas bajo los principios de verificación del grado de cumplimiento de metas y objetivos con base en indicadores estratégicos y de gestión que permitan conocer el impacto social de los programas y de los proyectos. De acuerdo con la Guía para el diseño de indicadores estratégicos del SED que se encuentra en el portal institucional de la Secretaría de Hacienda y Crédito Público (SHCP) las dependencias o entidades de la Administración Pública Federal deberán definir y cuantificar la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) de cada uno de los programas a su cargo y reportar esta información directamente en el SED. En virtud de lo anterior se solicita la información correspondiente a la cuantificación y unidad de medida de la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) comprendida en el SED para el siguiente programa presupuestario del primero de enero de 2014 al 31 de diciembre de 2014: * Programa Prevención de Riesgos en los Asentamientos Humanos con clave presupuestal S237 Adicionalmente se solicita la información correspondiente a la cuantificación en pesos corrientes del presupuesto aprobado presupuesto modificado y presupuesto ejercido al 31 de diciembre de 2014 del programa presupuestario arriba mencionado. De antemano agradezco su atención.,0,1,1,0,0,0,0
2874,Solicito: 1. Se informen los convenios que se tengan vigentes con la Universidad Nacional Autónoma de México. 2. En caso de existir un convenio en que se establezca la realización de descuentos u ofertas especiales a alumnos y/o exalumnos de la UNAM (para facilitar el acceso económico) se proporcione copia digitalizada del mismo. 3. Se indiquen las instituciones educativas en específico Universidades Públicas con las que se tengan convenios vigentes para facilitar el acceso económico de los estudiantes a los libros publicados por el Fondo de Cultura Económica. 4. Asimismo respecto de los convenios señalados en el numeral anterior se indique el número de convenio con que cada uno sea identificado así como sus respectivas denominicaciones.,1,0,0,0,0,0,1
2875,Solicito a la delegación del IMSS Nuevo León el documento que contenga y/o consigne la selección extracción separación y/o elección de licitaciones públicas a las que se refieren los últimos 2 renglones de la fracción I del artículo 25-A del RLAASSP; selección que esta delegación debió efectuar para el ejercicio fiscal del año 2007. El artículo 25-A fr I de la RLAASSP establece lo siguiente: Artículo 25-A .- Para efecto de las prebases de licitación a que se refiere el último párrafo del artículo 31 de la Ley deberá considerarse lo siguiente: I. Para la determinación de las licitaciones que serán sometidas al proceso de difusión y revisión de prebases la convocante deberá relacionar las licitaciones públicas que llevará a cabo durante el ejercicio fiscal respectivo indicando el monto estimado de las mismas incluido el monto total de las plurianuales y las que se vayan a convocar en forma adelantada. DE DICHA RELACIÓN SE DEBERÁ SELECCIONAR AQUELLAS LICITACIONES QUE EN SU CONJUNTO REPRESENTEN POR LO MENOS EL CINCUENTA POR CIENTO DEL MONTO TOTAL A LICITAR,0,0,0,1,0,0,0
2876,cual es la legislacion aplicable al regimen de incorporacion fiscales? incluyendo leyes reglamentos decretos criterios reglas de resolucion miscelanea etc?,0,0,0,0,0,0,1
2877,El instituto leonardo bravo ubbicado en la calle de ezequiel montes en el D.F esta incorporado al IPN ya que cobran dentro de la inscripcion incorporacion tengo una estudiante de 2 sem. de bachillerato y deseo cambiarla a una vocacional el subdirector de la voca 13 me comenta que tiene que hacer el examen comipens y una vez aceptada puede entrar al semestre segun corresponda 3o ó 4o es correcto? ya que el certificado de secundaria lo tiene la escuela leonardo bravo y no lo tengo para hacer el tramite de examen unico necesito me orienten que puedo hacer el fin es que la necesito cambiar a vocacional y el plan de estudios que lleva en la particular es el mismo a las vocacionales. Según me comentan no hay escuelas incorporadas al IPN es correcto que la escuela Instituto Leonardo Bravo este cobrando incorporacion al IPN,1,0,0,0,0,0,0
2878,INFORMAR SOBRE EL C. SANTIAGO RUBIO ESPINOZA SI ES EJIDATARIO: QUE DERECHOS POSEE EN LA ACTUALIDAD SI DEJO SUCESORES REGISTRADOS Y SI YA SE ABRIO DICHA LISTA: INFORMAR QUIENES DICHOS SUCESORES. TODO LO ANTERIOR DEL EJIDO SANTA FE MUNICIPIO DE TORREON COAHUILA.,0,0,1,0,0,0,0
2879,Solicito información detallada sobre los montos gastados en publicidad de entre 2007 y 2012 para medios impresos electrónicos y digitales desglosando por año los medios y los montos con quien se contrató.,0,0,0,1,0,0,0
